what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20120130-0943,"org.eclipse.emf.importer.ecore",1419052850332
started,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1419052850332
started,bundle,org.eclipse.pde.build,3.7.0.v20111116-2009,"org.eclipse.pde.build",1419052850379
started,bundle,org.eclipse.emf.importer.java,2.6.0.v20120130-0943,"org.eclipse.emf.importer.java",1419052850379
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1419052850379
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1419052850426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419052868522
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419052869957
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419052870098
started,bundle,org.eclipse.jst.ws.annotations.core,1.1.0.v201104031139,"org.eclipse.jst.ws.annotations.core",1419052870503
started,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1419052870597
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1419052870706
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1419052898693
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419052900377
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1419052912545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419052918536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419052918598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419052919222
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1419052922997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419052949205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419052996973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419052997051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419052997191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419053019484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419053024398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419053024476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419053024538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419053039467
started,bundle,org.eclipse.wst.command.env.ui,1.1.103.v201102260635,"org.eclipse.wst.command.env.ui",1419053050106
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1419053050106
started,bundle,org.eclipse.jst.ws.consumption.ui,1.1.400.v201103082016,"org.eclipse.jst.ws.consumption.ui",1419053050169
started,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1419053050231
started,bundle,org.eclipse.jst.ws,1.0.508.v201104071820,"org.eclipse.jst.ws",1419053050247
started,bundle,org.eclipse.jst.ws.consumption,1.0.600.v201103082016,"org.eclipse.jst.ws.consumption",1419053050325
started,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1419053050528
started,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1419053050543
started,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1419053050543
started,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1419053050777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419053050855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419053058764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419053063866
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1419053069528
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/Web_service_project",1419053069528
