what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.pagedesigner,1.3.103.v201109010833-p001,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1423413014583
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423413021356
opened,editor,org.eclipse.jst.pagedesigner,1.3.103.v201109010833-p001,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1423413024290
activated,editor,org.eclipse.jst.pagedesigner,1.3.103.v201109010833-p001,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1423413024328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1423413041375
activated,editor,org.eclipse.jst.pagedesigner,1.3.103.v201109010833-p001,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1423413044678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1423413058353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1423413072021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1423413073562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1423413074614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1423413075049
executed,command,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui.format.document",1423413075742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1423413076607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1423413084338
closed,editor,org.eclipse.jst.pagedesigner,1.3.103.v201109010833-p001,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1423413096015
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423413097573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1423413097734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1423413098857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413104419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413105982
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1423413105991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413112113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413114056
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1423413114063
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1423413121111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413127377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413133125
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423413135614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413137377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413139509
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1423413141531
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1423413141610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413172234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413183409
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423413185329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1423413209512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413211114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413296741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1423413326460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413329384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413471903
activated,editor,org.eclipse.jst.pagedesigner,1.3.103.v201109010833-p001,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1423413478742
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1423413490519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413491851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413492279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413493798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413493802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413493901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423413501814
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423413501837
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1423413506338
