what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1422298144772
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422298147049
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1422298147050
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1422298152850
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1422298154287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298156722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298157140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298157166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298157250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1422298157251
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1422298158641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298160943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298162674
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1422298162684
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1422298190779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298194677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298199630
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1422298201913
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1422298209128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298211993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298243561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298247345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298251715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298251725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422298254814
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1422298254898
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1422298254904
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1422298256977
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1422298260121
