what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1410378402877
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1410378403178
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1410378403179
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1410378403273
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410378403344
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1410378403630
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410378403638
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1410378404389
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1410378404725
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1410378404732
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1410378404736
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1410378404775
started,bundle,org.eclipse.jst.jsf.common.runtime,1.1.0.v20100510,"org.eclipse.jst.jsf.common.runtime",1410378404779
started,bundle,org.eclipse.jem.proxy,2.0.400.v201101101900,"org.eclipse.jem.proxy",1410378404933
error,log,,,"Error initializing facelet registry entry",1410378406326
error,log,,,"Error initializing facelet registry entry",1410378406343
error,log,,,"Error initializing facelet registry entry",1410378406356
error,log,,,"Error initializing facelet registry entry",1410378406381
error,log,,,"Error initializing facelet registry entry",1410378406622
error,log,,,"Error initializing facelet registry entry",1410378406633
error,log,,,"Error initializing facelet registry entry",1410378406670
error,log,,,"Error initializing facelet registry entry",1410378406677
error,log,,,"Error initializing facelet registry entry",1410378407014
error,log,,,"Error initializing facelet registry entry",1410378407028
error,log,,,"Error initializing facelet registry entry",1410378407038
error,log,,,"Error initializing facelet registry entry",1410378407068
error,log,,,"Error initializing facelet registry entry",1410378407188
error,log,,,"Error initializing facelet registry entry",1410378407196
error,log,,,"Error initializing facelet registry entry",1410378407228
error,log,,,"Error initializing facelet registry entry",1410378407235
error,log,,,"Error initializing facelet registry entry",1410378407247
error,log,,,"Error initializing facelet registry entry",1410378407263
error,log,,,"Error initializing facelet registry entry",1410378407273
error,log,,,"Error initializing facelet registry entry",1410378407297
error,log,,,"Error initializing facelet registry entry",1410378407411
error,log,,,"Error initializing facelet registry entry",1410378407420
error,log,,,"Error initializing facelet registry entry",1410378407451
error,log,,,"Error initializing facelet registry entry",1410378407457
error,log,,,"Error initializing facelet registry entry",1410378407838
error,log,,,"Error initializing facelet registry entry",1410378407850
error,log,,,"Error initializing facelet registry entry",1410378407858
error,log,,,"Error initializing facelet registry entry",1410378407879
error,log,,,"Error initializing facelet registry entry",1410378407942
error,log,,,"Error initializing facelet registry entry",1410378407949
error,log,,,"Error initializing facelet registry entry",1410378407963
error,log,,,"Error initializing facelet registry entry",1410378407969
error,log,,,"Error initializing facelet registry entry",1410378407981
error,log,,,"Error initializing facelet registry entry",1410378407994
error,log,,,"Error initializing facelet registry entry",1410378408001
error,log,,,"Error initializing facelet registry entry",1410378408021
error,log,,,"Error initializing facelet registry entry",1410378408072
error,log,,,"Error initializing facelet registry entry",1410378408079
error,log,,,"Error initializing facelet registry entry",1410378408094
error,log,,,"Error initializing facelet registry entry",1410378408100
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410378410208
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410378410345
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1410378410796
started,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1410378410882
started,bundle,org.eclipse.jst.pagedesigner,1.3.103.v201109010833-p001,"org.eclipse.jst.pagedesigner",1410378410883
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1410378411728
