what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error initializing facelet registry entry",1419499819915
error,log,,,"Error initializing facelet registry entry",1419499819931
error,log,,,"Error initializing facelet registry entry",1419499819931
error,log,,,"Error initializing facelet registry entry",1419499819946
started,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1419499820945
started,bundle,org.eclipse.jst.pagedesigner,1.3.103.v201109010833-p001,"org.eclipse.jst.pagedesigner",1419499820945
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1419499822895
started,bundle,org.eclipse.jst.jsf.facesconfig,1.2.2.v201105031140,"org.eclipse.jst.jsf.facesconfig",1419499823051
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1419499832507
error,log,,,"Error initializing facelet registry entry",1419499835257
error,log,,,"Error initializing facelet registry entry",1419499835272
error,log,,,"Error initializing facelet registry entry",1419499835366
error,log,,,"Error initializing facelet registry entry",1419499835381
error,log,,,"Error initializing facelet registry entry",1419499835428
error,log,,,"Error initializing facelet registry entry",1419499835444
error,log,,,"Error initializing facelet registry entry",1419499835459
error,log,,,"Error initializing facelet registry entry",1419499835475
error,log,,,"Error initializing facelet registry entry",1419499835537
error,log,,,"Error initializing facelet registry entry",1419499835553
error,log,,,"Error initializing facelet registry entry",1419499835553
error,log,,,"Error initializing facelet registry entry",1419499835569
error,log,,,"Error initializing facelet registry entry",1419499835600
error,log,,,"Error initializing facelet registry entry",1419499835600
error,log,,,"Error initializing facelet registry entry",1419499835615
error,log,,,"Error initializing facelet registry entry",1419499835615
error,log,,,"Error initializing facelet registry entry",1419499835631
error,log,,,"Error initializing facelet registry entry",1419499835631
error,log,,,"Error initializing facelet registry entry",1419499835647
error,log,,,"Error initializing facelet registry entry",1419499835662
error,log,,,"Error initializing facelet registry entry",1419499835678
error,log,,,"Error initializing facelet registry entry",1419499835693
error,log,,,"Error initializing facelet registry entry",1419499835693
error,log,,,"Error initializing facelet registry entry",1419499835709
error,log,,,"Error initializing facelet registry entry",1419499835834
error,log,,,"Error initializing facelet registry entry",1419499835834
error,log,,,"Error initializing facelet registry entry",1419499835849
error,log,,,"Error initializing facelet registry entry",1419499835849
error,log,,,"Error initializing facelet registry entry",1419499835881
error,log,,,"Error initializing facelet registry entry",1419499835896
error,log,,,"Error initializing facelet registry entry",1419499835896
error,log,,,"Error initializing facelet registry entry",1419499835896
error,log,,,"Error initializing facelet registry entry",1419499835943
error,log,,,"Error initializing facelet registry entry",1419499835959
error,log,,,"Error initializing facelet registry entry",1419499835959
error,log,,,"Error initializing facelet registry entry",1419499835974
error,log,,,"Error initializing facelet registry entry",1419499836005
error,log,,,"Error initializing facelet registry entry",1419499836005
error,log,,,"Error initializing facelet registry entry",1419499836005
error,log,,,"Error initializing facelet registry entry",1419499836021
error,log,,,"Error initializing facelet registry entry",1419499838207
error,log,,,"Error initializing facelet registry entry",1419499838223
error,log,,,"Error initializing facelet registry entry",1419499838223
error,log,,,"Error initializing facelet registry entry",1419499838238
error,log,,,"Error initializing facelet registry entry",1419499838269
