what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_IN",1416657046397
processors,sysinfo,,,"4",1416657046397
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1416657046397
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1416657046397
java.specification.name,sysinfo,,,"Java Platform API Specification",1416657046397
java.specification.vendor,sysinfo,,,"Oracle Corporation",1416657046397
java.specification.version,sysinfo,,,"1.7",1416657046397
java.vendor,sysinfo,,,"Oracle Corporation",1416657046397
java.version,sysinfo,,,"1.7.0_45",1416657046397
java.vm.info,sysinfo,,,"mixed mode",1416657046397
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1416657046397
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1416657046397
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1416657046397
java.vm.specification.version,sysinfo,,,"1.7",1416657046397
java.vm.vendor,sysinfo,,,"Oracle Corporation",1416657046397
java.vm.version,sysinfo,,,"24.45-b08",1416657046397
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1416657049938
started,bundle,org.eclipse.sapphire.java,0.5.3.201209191432,"org.eclipse.sapphire.java",1416657051120
started,bundle,org.eclipse.sapphire.java.jdt,0.5.3.201209191432,"org.eclipse.sapphire.java.jdt",1416657051120
started,bundle,org.eclipse.sapphire.workspace.ui,0.5.3.201209191432,"org.eclipse.sapphire.workspace.ui",1416657051245
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1416657062571
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1416657095321
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1416657136839
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1416657136899
started,bundle,oracle.eclipse.tools.webservices,4.3.1.201209271754,"oracle.eclipse.tools.webservices",1416657139603
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1416657139695
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1416657139700
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1416657139708
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1416657139711
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1416657139855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416657140636
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1416657140738
