what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418150992
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1423418154310
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.stop",1423418156735
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.run",1423418161196
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423418163353
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1423418174970
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423418177241
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1423418188308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418195942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418351152
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423418355054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1423418376499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1423418385800
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423418388545
error,log,,,"Error initializing facelet registry entry",1423418392646
error,log,,,"Error initializing facelet registry entry",1423418392658
error,log,,,"Error initializing facelet registry entry",1423418392665
error,log,,,"Error initializing facelet registry entry",1423418392687
error,log,,,"Error initializing facelet registry entry",1423418392737
error,log,,,"Error initializing facelet registry entry",1423418392745
error,log,,,"Error initializing facelet registry entry",1423418392763
error,log,,,"Error initializing facelet registry entry",1423418392768
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423418394373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418399435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418400822
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1423418400835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418403090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418403128
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1423418406803
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.run",1423418409563
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423418414523
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1423418429286
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423418431432
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1423418433575
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1423418434887
activated,editor,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1423418442654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1423418442661
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1423418444209
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423418453324
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1423418464810
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1423418467117
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1423418473584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418478430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418482300
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1423418482320
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1423418482368
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1423418482398
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423418486134
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1423418498461
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1423418498517
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1423418498517
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1423418500659
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1423418502453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418504419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418505425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418505444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418505612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1423418505614
error,log,,,"Publishing failed with multiple errors",1423418505677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418505910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418507748
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.stop",1423418512874
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423418514035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423418516564
