what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374220461
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410374237480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1410374250236
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1410374259058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1410374259253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1410374272789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1410374284719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1410374288324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374296091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374299351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1410374299369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1410374301209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374309917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374320076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374323296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1410374325235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374332345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374334022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374334097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410374347854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374354289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374354475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410374358598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374362360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374364331
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1410374364363
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1410374364402
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1410374364431
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1410374377620
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1410374379812
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1410374380840
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410374383458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1410374414513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410374423446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374426700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410374428291
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1410374428316
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1410374428350
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1410374428380
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1410374443146
