what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1419788405660
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1419788405665
started,bundle,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui",1419788405695
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1419788405695
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1419788405695
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1419788405700
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1419788405700
started,bundle,org.eclipse.wst.wsdl,1.2.201.v201103211934,"org.eclipse.wst.wsdl",1419788405700
os,sysinfo,,,"win32",1419788405705
arch,sysinfo,,,"x86_64",1419788405705
ws,sysinfo,,,"win32",1419788405705
locale,sysinfo,,,"en_IN",1419788405705
processors,sysinfo,,,"4",1419788405705
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1419788405705
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1419788405705
java.specification.name,sysinfo,,,"Java Platform API Specification",1419788405705
java.specification.vendor,sysinfo,,,"Oracle Corporation",1419788405705
java.specification.version,sysinfo,,,"1.7",1419788405705
java.vendor,sysinfo,,,"Oracle Corporation",1419788405705
java.version,sysinfo,,,"1.7.0_45",1419788405705
java.vm.info,sysinfo,,,"mixed mode",1419788405705
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1419788405705
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1419788405705
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1419788405705
java.vm.specification.version,sysinfo,,,"1.7",1419788405705
java.vm.vendor,sysinfo,,,"Oracle Corporation",1419788405705
java.vm.version,sysinfo,,,"24.45-b08",1419788405705
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1419788407868
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1419788412770
started,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1419788414223
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1419788414361
started,bundle,org.eclipse.jst.ws.annotations.core,1.1.0.v201104031139,"org.eclipse.jst.ws.annotations.core",1419788414362
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.300.v20110427,"org.eclipse.jst.server.tomcat.core",1419788419296
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1419788440550
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1419788440555
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.502.v201105180500,"org.eclipse.jst.j2ee.ejb",1419788440620
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1419788440625
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1419788440635
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419788445033
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419788445110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419788445124
opened,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1419788445642
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1419788446603
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1419788446874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419788454724
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1419788462909
