what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error initializing facelet registry entry",1419054678997
error,log,,,"Error initializing facelet registry entry",1419054679029
error,log,,,"Error initializing facelet registry entry",1419054679029
error,log,,,"Error initializing facelet registry entry",1419054679044
error,log,,,"Error initializing facelet registry entry",1419054679060
error,log,,,"Error initializing facelet registry entry",1419054679200
error,log,,,"Error initializing facelet registry entry",1419054679216
error,log,,,"Error initializing facelet registry entry",1419054679231
error,log,,,"Error initializing facelet registry entry",1419054679247
error,log,,,"Error initializing facelet registry entry",1419054679294
error,log,,,"Error initializing facelet registry entry",1419054679294
error,log,,,"Error initializing facelet registry entry",1419054679309
error,log,,,"Error initializing facelet registry entry",1419054679325
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1419054689293
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419054691899
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419054691961
opened,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1419054704269
activated,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1419054704301
opened,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1419054706422
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1419054706500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419054706797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419054707171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1419054720181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1419054720447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1419054720665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1419054731086
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419054733707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1419054737310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1419054743956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1419054744424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1419054744658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1419054745875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419054748808
activated,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1419054752224
