what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479291578
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479295828
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479298078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418479301303
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1418479302738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479304599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479309264
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479309284
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479312099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479313309
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479313309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479323069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479343955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1418479356015
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1418479357155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479357675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479358085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479358105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479358260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1418479358260
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479359022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418479359552
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418479362233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479365203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479366794
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1418479366799
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1418479369979
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479372254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479376055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479377842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479377872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479379207
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1418479379217
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1418479382363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479386151
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479391730
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479391770
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479426013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418479428994
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479430419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479431589
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479431594
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1418479434810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479435335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479435710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479435730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479435890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1418479435895
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479438200
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1418479443161
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479445866
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1418479448661
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418479451056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479454573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479456103
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1418479456113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479458643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479492126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479493731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479493766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479494946
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1418479494976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479496021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479502464
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1418479502484
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479507383
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479507423
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1418479550631
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479560071
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479560151
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479560151
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479561356
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1418479562726
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479562726
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1418479565086
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1418479565086
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1418479568961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479570666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479571021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479571046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479571207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1418479571212
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418479574387
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479586727
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479586787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418479600802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418479604017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418479624067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418479634982
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1418479638302
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1418479641455
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479647697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479656017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479717735
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1418479734218
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.debug",1418479737343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479751030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479766548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1418479773298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479776338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479777753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479777783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479779318
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1418479779328
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479794879
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479794949
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1418479807844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479810214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479810534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479810549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479810684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1418479810684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479812949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479813269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479813284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418479813424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1418479813424
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1418479815130
