what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415124518668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415124527092
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415124529666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415124531273
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415124531273
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415124533067
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415124533067
activated,editor,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1415124535142
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415124535142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415124541366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124544611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124568683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124570009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124572005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124572177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124573472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415124585811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124588183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124993546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124997585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415124999394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415125007304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415125583623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415125602868
